Interest_Rate,Delay_from_due_date,Payment_of_Min_Amount,Outstanding_Debt,Num_Credit_Inquiries,Num_of_Delayed_Payment,Num_of_Loan,Credit_Utilization_Ratio, Num_Bank_Accounts,Num_Credit_Card,Credit_Mix,Credit_History_Age,Credit_Score
26,56,Yes,1952.97,10,17,7,28.931331,8,8,Bad,2.5,Poor
26,56,Yes,1952.97,10,17,7,25.28430609,8,5,Bad,10.66666667,Poor
26,56,Yes,1952.97,11,20,7,36.02041463,8,9,Bad,6.5,Standard
26,56,NM,1952.97,11,0,7,37.51604381,8,10,Bad,12.5,Standard
26,56,NM,1952.97,11,17,7,30.77988214,8,6,Standard,6.166666667,Standard
26,56,Yes,1952.97,11,17,7,23.04685334,8,7,Bad,15.33333333,Standard
26,56,Yes,1952.97,11,0,7,33.92539508,8,8,Bad,2.583333333,Standard
28,41,Yes,1953.1,9,0,3,31.08556728,10,4,Standard,18.83333333,Poor
28,45,Yes,1953.1,14,21,3,24.81524339,10,4,Standard,24.08333333,Poor
28,41,Yes,1953.1,14,21,3,32.72275996,10,5,Good,16.08333333,Standard
28,41,Yes,1953.1,14,21,3,33.53334965,10,4,Standard,23.83333333,Poor
28,41,NM,1953.1,14,0,3,32.43019797,10,6,Good,30.66666667,Standard
28,44,NM,1953.1,14,21,3,27.86591436,10,7,Standard,27.16666667,Poor
28,41,Yes,1953.1,14,21,3,36.13668046,10,3,Good,0,Poor
28,45,Yes,1953.1,14,21,3,23.06368002,10,3,Good,17.5,Poor
33,45,Yes,1953.63,7,18,3,26.84552909,7,3,Good,20.08333333,Poor
33,45,Yes,1953.63,7,21,0,23.49516833,7,4,Standard,17.33333333,Standard
33,45,Yes,1953.63,7,18,3,38.47008197,7,4,Standard,19.33333333,Poor
33,45,Yes,1953.63,7,18,3,27.74033005,7,5,Standard,26.66666667,Poor
33,45,Yes,1953.63,7,18,3,37.22707251,7,5,Good,30.33333333,Poor
33,45,Yes,1953.63,7,0,3,26.00723048,7,3,Good,32.41666667,Poor
33,45,Yes,1953.63,7,20,3,39.2819669,7,4,Standard,33.25,Standard
31,50,NM,1954.62,12,16,7,36.1930048,6,4,Standard,14.16666667,Poor
31,50,Yes,1954.62,12,16,7,30.99974444,6,9,Standard,8.333333333,Poor
31,50,Yes,1954.62,12,16,7,28.50786294,6,7,Bad,8.833333333,Poor
31,47,NM,1954.62,12,15,7,37.23734987,6,5,Bad,4.916666667,Poor
31,50,Yes,1954.62,12,16,7,37.81964724,6,7,Bad,6.75,Poor
31,50,Yes,1954.62,12,14,7,24.66335368,6,8,Bad,5,Poor
31,46,Yes,1954.62,12,16,7,32.55943485,6,6,Bad,2.166666667,Standard
31,50,Yes,1954.62,12,16,7,28.99612574,6,8,Bad,11.41666667,Standard
16,21,Yes,1955.11,8,16,6,37.60804744,5,3,Standard,31.08333333,Standard
16,25,Yes,1955.11,8,14,6,30.90260175,5,3,Standard,24.5,Standard
16,25,Yes,1955.11,8,13,6,33.42275184,5,6,Good,19.33333333,Standard
16,21,Yes,1955.11,12,13,6,26.10137628,5,3,Standard,28.5,Standard
16,25,Yes,1955.11,12,0,6,29.37500966,5,3,Standard,15.66666667,Poor
16,25,NM,1955.11,12,14,6,36.47309178,5,4,Standard,16.16666667,Standard
23,50,Yes,1956.44,6,19,4,27.74191999,10,6,Good,22.83333333,Standard
23,50,Yes,1956.44,6,19,4,26.10287362,10,7,Standard,30.75,Poor
23,50,Yes,1956.44,6,21,4,31.26706189,10,3,Good,14.58333333,Poor
23,47,Yes,1956.44,6,19,4,41.39525871,10,3,Good,20,Poor
23,50,Yes,1956.44,6,19,4,24.24912358,10,3,Good,30.41666667,Poor
23,49,Yes,1956.44,6,19,4,36.01665736,10,5,Good,22.83333333,Standard
23,50,Yes,1956.44,6,0,4,38.63423609,10,1,Good,19.91666667,Poor
23,50,Yes,1956.44,6,19,4,38.05070957,10,7,Good,30.66666667,Poor
18,24,Yes,1957.32,9,12,6,29.75595667,6,6,Standard,16.91666667,Poor
18,24,Yes,1957.32,9,11,6,24.64684683,6,7,Standard,19.66666667,Poor
18,26,Yes,1957.32,11,12,6,36.71008838,6,10,Bad,11.33333333,Standard
18,19,Yes,1957.32,11,0,0,36.97203778,6,4,Standard,28.25,Poor
18,26,Yes,1957.32,11,9,6,41.30396782,6,6,Standard,15.83333333,Poor
18,23,Yes,1957.32,11,9,6,25.57682225,6,7,Bad,13,Poor
18,24,Yes,1957.32,11,12,6,29.49908473,6,8,Standard,16.91666667,Poor
18,24,Yes,1957.32,11,12,6,29.36443367,6,5,Standard,17.08333333,Poor
20,28,Yes,1958.28,7,14,5,33.61607785,3,2,Good,26.25,Poor
20,28,Yes,1958.28,7,16,5,34.57361477,3,5,Good,28.91666667,Poor
20,28,Yes,1958.28,7,15,5,32.61348202,3,3,Good,33.41666667,Standard
20,28,Yes,1958.28,7,14,5,25.42211342,3,4,Good,26.33333333,Standard
20,28,Yes,1958.28,7,15,0,29.09663572,3,3,Good,29.33333333,Poor
20,28,Yes,1958.28,7,15,5,25.1263135,3,2,Good,20.66666667,Poor
29,54,Yes,1958.36,6,18,5,40.69529713,7,2,Good,30.58333333,Poor
29,55,Yes,1958.36,6,18,5,32.92741125,7,6,Good,0,Poor
29,54,NM,1958.36,6,18,5,31.02634831,7,6,Standard,30.41666667,Poor
29,54,Yes,1958.36,6,18,5,23.04991937,7,5,Good,22.58333333,Poor
29,54,Yes,1958.36,6,18,5,34.38079028,7,4,Good,0,Poor
29,56,Yes,1958.36,6,20,5,27.00440132,7,6,Good,23.08333333,Standard
25,32,Yes,1958.78,12,17,5,36.68196194,7,6,Standard,19.58333333,Poor
25,28,NM,1958.78,12,17,5,38.32803128,7,6,Bad,8.25,Poor
25,32,Yes,1958.78,12,17,5,41.00726969,7,10,Bad,5.333333333,Standard
25,32,Yes,1958.78,12,0,5,29.32328806,7,5,Standard,7.166666667,Poor
25,32,Yes,1958.78,12,14,5,40.68704984,7,4,Standard,0,Poor
25,32,Yes,1958.78,12,17,5,30.54998206,7,6,Standard,29.58333333,Standard
25,32,Yes,1958.78,12,17,5,27.42246562,7,3,Standard,11.08333333,Poor
25,32,Yes,1958.78,12,19,5,35.16850461,7,4,Standard,20.33333333,Poor
26,25,Yes,1959.01,8,18,6,25.04048485,7,9,Standard,0,Poor
26,25,Yes,1959.01,9,18,6,22.81827883,7,6,Bad,5.333333333,Poor
26,25,Yes,1959.01,9,18,6,28.61566944,7,8,Standard,12.5,Poor
26,25,Yes,1959.01,9,18,6,35.14449267,7,5,Bad,0.666666667,Poor
26,25,Yes,1959.01,9,18,6,41.18081946,7,7,Good,14.75,Poor
26,25,Yes,1959.01,9,17,0,24.69005027,7,8,Bad,13.25,Poor
26,25,Yes,1959.01,9,18,6,33.39771664,7,4,Standard,16.75,Poor
21,55,Yes,1959.49,8,20,7,28.75442049,9,3,Standard,32.41666667,Standard
21,57,Yes,1959.49,12,18,7,32.39997847,9,1,Good,29.16666667,Standard
21,55,Yes,1959.49,12,17,7,30.83888977,9,7,Good,21.25,Standard
21,55,Yes,1959.49,12,20,7,28.88484155,9,3,Standard,14.75,Standard
21,55,Yes,1959.49,12,20,7,25.81722788,9,3,Good,30.83333333,Standard
21,56,Yes,1959.49,12,0,7,31.84081127,9,4,Standard,8.083333333,Standard
21,55,NM,1959.49,12,0,7,28.90956762,9,6,Good,23.91666667,Standard
18,31,Yes,1959.68,8,13,0,27.41472188,4,5,Standard,17.16666667,Poor
18,30,Yes,1959.68,8,11,6,36.68448593,4,5,Standard,30.16666667,Poor
18,27,Yes,1959.68,8,12,6,38.211284,4,5,Standard,13.83333333,Poor
18,27,Yes,1959.68,8,13,6,37.03514746,4,3,Standard,24.66666667,Poor
18,27,Yes,1959.68,8,11,6,27.3664675,4,4,Standard,20.66666667,Poor
18,27,Yes,1959.68,8,8,6,23.40457358,4,6,Standard,23.5,Poor
18,27,Yes,1959.68,8,11,6,24.34340286,4,3,Standard,18.58333333,Poor
18,24,Yes,1959.68,8,11,6,24.07365731,4,9,Bad,4.25,Poor
22,42,NM,1960.28,6,23,7,33.78512533,9,5,Good,26.08333333,Poor
22,42,NM,1960.28,6,20,7,37.70260562,9,4,Standard,18,Poor
22,38,Yes,1960.28,6,17,7,31.68046579,9,3,Good,28.66666667,Poor
22,38,Yes,1960.28,6,21,7,32.36483634,9,4,Good,21.16666667,Poor
22,42,Yes,1960.28,11,22,7,34.68788679,9,5,Standard,0,Poor
22,42,Yes,1960.28,11,20,7,26.13550643,9,7,Good,17,Poor
22,38,Yes,1960.28,11,20,7,33.18075289,9,6,Good,30.58333333,Poor
22,44,Yes,1960.28,11,20,7,30.69063149,9,6,Good,30.25,Poor
5,21,NM,1960.42,6,20,2,39.29699817,8,9,Bad,10.41666667,Standard
5,25,Yes,1960.42,6,20,2,40.08721946,8,7,Bad,0,Standard
5,21,Yes,1960.42,6,20,2,34.65101159,8,10,Bad,5.5,Standard
5,21,NM,1960.42,6,18,2,25.58804303,8,6,Standard,24.91666667,Poor
5,21,Yes,1960.42,6,20,2,36.20396022,8,3,Standard,32.25,Poor
5,21,NM,1960.42,6,20,2,30.42154877,8,4,Standard,0,Poor
5,21,Yes,1960.42,6,20,2,24.90543782,8,7,Bad,16.08333333,Standard
26,43,Yes,1960.47,7,24,0,30.75693541,7,3,Good,23,Poor
26,43,Yes,1960.47,7,23,0,25.52642727,7,3,Standard,14.83333333,Poor
26,43,Yes,1960.47,10,24,4,32.66130655,7,7,Good,16.33333333,Poor
26,41,NM,1960.47,10,24,4,26.25264091,7,3,Good,28.91666667,Poor
26,43,Yes,1960.47,10,0,4,39.9711091,7,5,Good,24.75,Poor
26,42,Yes,1960.47,10,24,4,34.10289656,7,7,Standard,7.416666667,Poor
26,46,NM,1960.47,10,25,4,39.15836998,7,4,Good,0,Poor
15,18,Yes,1960.58,4,17,2,38.60855931,5,4,Standard,19.66666667,Standard
15,18,NM,1960.58,4,17,2,22.06840264,5,6,Bad,4.5,Standard
15,21,Yes,1960.58,4,0,2,36.34628512,5,5,Standard,18.91666667,Standard
15,18,Yes,1960.58,4,17,2,30.74293658,5,5,Bad,14.41666667,Standard
15,18,Yes,1960.58,4,17,2,24.54739391,5,9,Bad,17.83333333,Standard
15,18,Yes,1960.58,4,19,2,26.4974364,5,7,Standard,25.58333333,Standard
15,18,Yes,1960.58,4,0,2,37.31468356,5,5,Bad,11.91666667,Standard
15,14,NM,1960.58,4,17,2,34.94045575,5,6,Bad,0,Standard
31,19,Yes,1961.29,11,23,4,39.14995181,9,3,Standard,29.16666667,Poor
31,23,Yes,1961.29,11,23,4,39.79807652,9,1,Good,16.33333333,Poor
31,19,Yes,1961.29,11,21,4,39.52996298,9,7,Good,27.41666667,Standard
31,23,Yes,1961.29,11,21,4,38.71854885,9,7,Standard,19,Standard
31,23,Yes,1961.29,11,19,4,33.73977084,9,7,Standard,7.166666667,Poor
31,23,Yes,1961.29,11,21,4,30.52578041,9,4,Good,0,Standard
31,23,Yes,1961.29,11,21,4,39.09547785,9,3,Standard,20.41666667,Poor
31,23,NM,1961.29,11,21,4,30.52223911,9,7,Good,27.33333333,Poor
29,6,Yes,1961.73,6,14,7,36.17742776,4,3,Standard,26.83333333,Poor
29,4,Yes,1961.73,6,14,7,34.73935349,4,6,Bad,10.41666667,Standard
29,1,NM,1961.73,6,14,7,23.79856607,4,9,Bad,16.16666667,Poor
29,6,Yes,1961.73,8,14,7,39.37746583,4,10,Standard,19.5,Poor
29,6,Yes,1961.73,8,0,7,40.3605647,4,6,Bad,18.66666667,Poor
29,6,Yes,1961.73,8,14,7,30.89088672,4,5,Standard,15.75,Poor
31,40,Yes,1961.73,10,16,3,29.48334257,6,2,Good,16.08333333,Poor
31,35,Yes,1961.73,10,16,3,29.62626641,6,5,Good,0,Poor
31,36,Yes,1961.73,10,16,3,43.03202119,6,1,Good,16.25,Poor
31,35,Yes,1961.73,14,15,3,34.22238422,6,7,Good,28.58333333,Poor
31,36,Yes,1961.73,14,18,3,38.05457835,6,1,Standard,15.66666667,Standard
31,35,Yes,1961.73,14,16,3,34.89063261,6,4,Good,30.58333333,Standard
31,35,Yes,1961.73,14,16,3,28.36663994,6,3,Good,32.83333333,Standard
22,6,NM,1961.87,9,20,2,32.07059941,8,5,Standard,23.16666667,Poor
22,6,Yes,1961.87,9,22,2,34.53577793,8,3,Standard,23.66666667,Poor
22,5,Yes,1961.87,9,20,2,30.40407654,8,7,Standard,28.41666667,Poor
22,6,NM,1961.87,14,20,2,26.06277086,8,3,Standard,31.08333333,Standard
22,6,Yes,1961.87,14,20,2,28.71467348,8,5,Standard,26.91666667,Standard
22,6,Yes,1961.87,14,0,2,39.86179353,10,4,Standard,18.16666667,Standard
22,6,Yes,1961.87,14,17,2,33.16505721,8,3,Good,28.33333333,Poor
22,1,Yes,1961.87,14,20,2,38.15937329,8,6,Standard,19.33333333,Standard
32,23,NM,1962.19,10,18,5,29.15010229,6,5,Bad,3.666666667,Poor
32,23,Yes,1962.19,0,15,5,30.03795052,6,6,Standard,24.83333333,Poor
32,19,Yes,1962.19,10,15,5,34.63210645,6,7,Standard,16.58333333,Standard
32,23,Yes,1962.19,15,15,5,26.83662259,6,8,Bad,6.416666667,Poor
32,23,Yes,1962.19,15,15,5,25.59348419,6,5,Standard,27.41666667,Poor
32,23,Yes,1962.19,15,15,5,28.2898217,6,7,Standard,29.91666667,Poor
32,23,Yes,1962.19,15,15,5,30.38187623,6,6,Standard,8.166666667,Poor
32,23,Yes,1962.19,15,15,5,40.32537146,6,3,Standard,9.166666667,Poor
15,13,Yes,1962.25,9,17,7,37.63936951,3,5,Standard,0,Standard
15,13,Yes,1962.25,9,20,7,28.48903078,3,2,Good,0,Poor
15,13,Yes,1962.25,9,19,7,30.09593603,3,3,Good,0,Poor
15,13,NM,1962.25,9,17,7,29.96302377,3,2,Good,16.83333333,Poor
15,17,Yes,1962.25,9,16,7,25.43516712,3,6,Standard,20.66666667,Poor
15,13,NM,1962.25,9,17,7,23.42166381,3,7,Standard,20,Poor
15,12,Yes,1962.25,9,15,7,36.89901702,3,6,Good,20.33333333,Standard
15,9,Yes,1962.25,10,17,7,26.29133747,3,5,Good,0,Standard
33,25,Yes,1962.59,9,19,7,38.42252362,6,3,Standard,22.08333333,Poor
33,25,Yes,1962.59,10,19,7,37.12291825,6,5,Good,16,Standard
33,25,Yes,1962.59,10,19,7,32.89037725,6,2,Good,29.08333333,Poor
33,25,NM,1962.59,10,21,7,31.42947,6,3,Good,0,Poor
33,23,Yes,1962.59,10,19,7,29.05843784,6,3,Good,18.25,Standard
33,25,Yes,1962.59,10,22,7,29.09434024,6,7,Standard,26.75,Poor
33,25,NM,1962.59,10,19,7,24.96697792,6,5,Good,0,Poor
33,25,Yes,1962.59,10,17,7,30.2914467,6,2,Good,15.83333333,Poor
24,60,Yes,1963.21,10,0,4,39.48535129,10,3,Good,19.83333333,Standard
24,59,Yes,1963.21,10,19,4,35.37102351,10,5,Good,21.75,Standard
24,60,Yes,1963.21,10,17,4,22.45100676,10,4,Good,27.83333333,Poor
24,59,Yes,1963.21,10,19,4,24.15073663,10,7,Good,16,Standard
24,59,Yes,1963.21,10,19,4,32.82286978,10,3,Standard,20.08333333,Standard
24,59,Yes,1963.21,10,19,0,24.73300956,10,7,Standard,14.08333333,Standard
31,25,Yes,1963.24,9,14,2,33.10350678,8,5,Standard,31.08333333,Poor
31,23,Yes,1963.24,9,14,2,25.48848081,8,7,Standard,12.75,Poor
31,19,Yes,1963.24,9,14,2,31.14185839,8,4,Standard,27.08333333,Poor
31,23,Yes,1963.24,9,14,2,37.20758823,8,3,Bad,16.66666667,Poor
31,24,Yes,1963.24,9,13,2,26.1802299,8,5,Standard,30.08333333,Poor
31,23,Yes,1963.24,9,14,2,25.33058967,8,4,Standard,17.08333333,Poor
31,23,Yes,1963.24,9,0,0,26.83861362,8,4,Standard,31.33333333,Poor
24,16,Yes,1963.61,5,19,2,27.66396889,3,5,Good,30.16666667,Standard
24,16,NM,1963.61,5,19,2,31.64933724,10,4,Standard,28.33333333,Poor
24,16,Yes,1963.61,5,19,2,31.54142252,3,7,Standard,18.33333333,Poor
24,12,Yes,1963.61,5,19,2,28.33711966,3,5,Good,27.25,Standard
24,20,Yes,1963.61,5,19,2,28.94519533,3,5,Standard,16.91666667,Standard
24,16,Yes,1963.61,8,19,2,26.39305742,3,4,Good,22.33333333,Standard
24,16,Yes,1963.61,8,0,2,27.08449628,3,5,Good,26.66666667,Standard
24,12,Yes,1963.61,8,19,2,24.39832348,3,5,Bad,8.166666667,Standard
20,21,Yes,1963.92,5,14,4,32.15271357,5,6,Good,16.66666667,Poor
20,19,Yes,1963.92,5,13,4,39.22107221,5,1,Good,33.16666667,Poor
20,21,Yes,1963.92,5,14,4,37.11172334,5,5,Standard,29.16666667,Poor
20,24,Yes,1963.92,5,11,4,39.5827698,5,4,Good,22.41666667,Poor
20,21,Yes,1963.92,5,11,4,38.47050442,5,3,Good,27.33333333,Poor
20,21,Yes,1963.92,5,17,4,35.48943207,5,7,Standard,0,Poor
20,21,Yes,1963.92,9,14,4,36.66042399,5,4,Good,23,Poor
20,21,Yes,1963.92,9,14,4,33.01429492,5,3,Standard,24.75,Poor
15,23,Yes,1964.82,5,8,7,29.76955399,4,3,Good,15.66666667,Standard
15,23,Yes,1964.82,5,8,7,38.29341195,4,7,Good,0,Standard
15,23,NM,1964.82,5,8,7,33.66464712,4,7,Good,28,Standard
15,23,Yes,1964.82,5,11,7,28.46643499,4,7,Standard,21.83333333,Standard
15,23,Yes,1964.82,5,8,7,30.69622451,4,1,Good,31.83333333,Standard
15,23,Yes,1964.82,5,7,7,33.56386256,4,7,Good,18.33333333,Standard
15,23,Yes,1964.82,8,6,7,38.94851219,4,6,Good,0,Standard
15,23,Yes,1964.82,8,8,7,38.18777623,4,6,Standard,32.25,Standard
19,31,Yes,1965.56,6,23,5,32.26383888,8,6,Bad,18.25,Poor
19,31,Yes,1965.56,6,20,5,35.02640367,8,6,Standard,0,Poor
19,31,Yes,1965.56,6,23,5,32.22891799,8,3,Standard,21.25,Standard
19,31,Yes,1965.56,6,20,5,31.73262475,8,5,Good,9,Poor
19,31,Yes,1965.56,6,20,5,29.70065541,8,7,Standard,32.25,Poor
19,31,Yes,1965.56,8,20,5,25.36086027,8,10,Standard,8,Standard
19,28,Yes,1965.56,8,20,5,36.18823274,8,4,Standard,27.58333333,Poor
9,16,Yes,1965.63,7,11,4,23.87426958,3,7,Bad,0,Standard
9,16,Yes,1965.63,7,9,4,35.06805418,3,6,Standard,13.83333333,Standard
9,16,Yes,1965.63,7,12,4,29.21512338,3,7,Standard,26,Standard
9,15,Yes,1965.63,0,12,4,29.35675749,3,8,Standard,9.833333333,Standard
9,16,NM,1965.63,7,12,4,37.79482584,3,8,Bad,2.333333333,Standard
9,16,Yes,1965.63,8,11,4,33.84899068,10,5,Standard,17.33333333,Standard
9,16,Yes,1965.63,8,12,4,24.82377366,3,7,Standard,30.91666667,Standard
9,15,Yes,1965.63,8,12,4,39.14265414,3,7,Standard,32.41666667,Standard
24,25,Yes,1966.12,11,20,4,37.41740812,8,4,Good,24.83333333,Poor
24,20,Yes,1966.12,11,17,0,38.61853443,8,1,Good,18.16666667,Poor
24,16,Yes,1966.12,11,17,4,39.1961549,8,3,Good,31.91666667,Poor
24,20,Yes,1966.12,11,17,4,25.24999531,8,4,Good,20.16666667,Poor
24,20,NM,1966.12,11,17,4,26.92719623,8,4,Standard,25.91666667,Poor
24,15,Yes,1966.12,11,16,4,37.05118821,8,4,Good,27.83333333,Poor
24,20,Yes,1966.12,11,16,4,32.44323718,8,7,Good,28.83333333,Poor
28,15,Yes,1966.55,11,12,5,25.76627487,6,5,Good,32.33333333,Poor
28,15,Yes,1966.55,11,9,5,25.27511338,6,3,Good,27.16666667,Standard
28,15,Yes,1966.55,11,12,5,40.35680094,6,3,Good,16.75,Standard
28,10,Yes,1966.55,11,12,5,36.4599262,6,4,Good,28.16666667,Poor
28,15,Yes,1966.55,11,12,5,36.47657593,6,3,Good,20.16666667,Poor
28,15,Yes,1966.55,11,12,5,31.77426972,6,6,Good,0,Poor
28,16,NM,1966.55,11,9,5,31.11595213,6,3,Good,18.33333333,Standard
28,17,Yes,1966.55,11,12,5,24.20914093,6,6,Good,20.66666667,Poor
21,34,Yes,1966.61,12,16,2,27.86711189,6,5,Standard,11.66666667,Poor
21,32,Yes,1966.61,12,17,2,23.90431045,6,2,Good,20.75,Poor
21,32,Yes,1966.61,12,19,0,32.19508882,6,3,Good,31.75,Poor
21,30,NM,1966.61,12,17,2,33.36092373,6,6,Good,28.91666667,Poor
21,32,Yes,1966.61,12,16,2,37.9384323,6,7,Standard,19.75,Poor
21,32,NM,1966.61,12,16,2,23.12839718,6,4,Good,0,Poor
21,32,Yes,1966.61,12,18,2,32.99821831,6,4,Standard,27.33333333,Poor
21,27,Yes,1966.61,12,16,0,36.93330545,6,3,Good,30.5,Poor
28,34,Yes,1967.12,12,11,6,34.2898909,6,8,Bad,0,Poor
28,33,Yes,1967.12,12,11,6,24.58448895,6,9,Bad,17.66666667,Poor
28,33,NM,1967.12,12,9,6,36.24214144,6,9,Standard,19.58333333,Poor
28,33,Yes,1967.12,12,10,6,25.94666782,6,5,Bad,15.41666667,Poor
28,33,Yes,1967.12,12,13,6,35.41033259,6,6,Bad,10.08333333,Poor
28,33,Yes,1967.12,12,0,6,26.22393947,6,5,Bad,0,Poor
28,33,Yes,1967.12,15,11,6,35.37784849,6,5,Bad,14.25,Poor
19,29,Yes,1967.2,9,10,5,26.39784237,5,7,Good,29.91666667,Standard
19,24,Yes,1967.2,9,10,5,25.33753352,5,5,Standard,13.5,Poor
19,24,Yes,1967.2,9,10,5,35.78501534,5,5,Standard,12.33333333,Standard
19,24,NM,1967.2,9,10,5,37.75900365,5,3,Standard,22.08333333,Poor
19,24,Yes,1967.2,9,0,5,39.9743556,5,7,Standard,32.91666667,Poor
19,25,NM,1967.2,9,10,5,24.46531089,5,3,Standard,20.83333333,Standard
26,64,Yes,1968.72,6,0,3,33.46690979,10,9,Standard,16,Poor
26,66,Yes,1968.72,6,17,3,28.81653282,10,6,Standard,27.58333333,Poor
26,63,Yes,1968.72,6,17,3,32.02390215,10,6,Standard,0,Poor
26,63,Yes,1968.72,6,17,3,24.83840529,10,6,Bad,11.33333333,Poor
26,61,Yes,1968.72,11,17,3,31.02725415,10,8,Bad,6.5,Poor
26,61,Yes,1968.72,11,17,3,37.92215568,10,5,Standard,25.75,Poor
26,61,Yes,1968.72,11,17,3,25.18313845,10,7,Standard,30.58333333,Poor
26,58,Yes,1968.72,11,14,3,30.77770864,10,9,Bad,0.666666667,Poor
34,19,Yes,1968.73,7,25,4,38.07197632,8,3,Good,18,Poor
34,23,Yes,1968.73,8,25,4,39.31955777,8,5,Good,31.83333333,Poor
34,21,Yes,1968.73,8,0,4,29.14738439,8,4,Good,29.08333333,Poor
34,19,NM,1968.73,8,25,4,33.03042874,8,6,Good,28.16666667,Poor
34,17,NM,1968.73,8,25,4,33.69334549,8,3,Good,25.58333333,Poor
34,19,Yes,1968.73,8,25,4,25.07923611,8,5,Good,25.66666667,Poor
28,61,Yes,1969.41,9,18,7,39.35137577,6,10,Bad,10.83333333,Standard
28,62,NM,1969.41,11,18,7,24.44809483,6,11,Bad,18.91666667,Standard
28,61,Yes,1969.41,11,18,7,39.24458336,6,6,Bad,9.75,Poor
28,66,NM,1969.41,11,18,7,30.43407274,6,9,Standard,13.5,Standard
28,61,Yes,1969.41,11,18,7,31.13203047,6,6,Bad,16.91666667,Poor
28,62,Yes,1969.41,11,18,7,29.51816509,6,6,Bad,9.583333333,Poor
28,61,Yes,1969.41,11,18,7,33.10396575,6,5,Bad,16.91666667,Standard
28,61,Yes,1969.41,11,18,7,40.11534662,6,6,Standard,18.5,Standard
10,21,Yes,1969.76,4,8,5,32.99095963,8,5,Good,32.41666667,Standard
10,21,Yes,1969.76,8,0,5,24.31214393,8,6,Good,31.66666667,Standard
10,21,Yes,1969.76,8,8,5,24.14222183,8,5,Standard,30.25,Good
10,26,Yes,1969.76,8,8,5,34.22598146,8,5,Good,16.58333333,Good
10,18,NM,1969.76,8,8,5,31.04778147,8,4,Good,16.66666667,Good
10,21,Yes,1969.76,8,8,5,37.50083952,8,6,Good,32.91666667,Good
10,21,NM,1969.76,8,9,5,36.89110739,8,3,Standard,19.83333333,Good
34,38,Yes,1970.44,8,16,7,30.78167,8,1,Good,16.33333333,Poor
34,33,Yes,1970.44,8,21,7,33.91423139,8,6,Good,21,Poor
34,38,Yes,1970.44,8,20,7,35.72123901,8,3,Standard,13.66666667,Poor
34,38,Yes,1970.44,8,19,7,27.16419831,8,6,Standard,27.33333333,Poor
34,38,Yes,1970.44,8,19,7,38.3281074,8,3,Standard,24.33333333,Poor
34,38,Yes,1970.44,8,19,7,37.02025696,8,5,Good,18.25,Poor
33,22,Yes,1970.9,7,14,3,34.41463522,7,7,Bad,10.41666667,Poor
33,22,Yes,1970.9,7,11,3,33.97463618,7,8,Bad,8.333333333,Poor
33,22,Yes,1970.9,7,11,3,28.00790687,7,6,Bad,2.333333333,Poor
33,22,Yes,1970.9,7,11,3,23.81628444,7,9,Bad,0,Poor
33,22,Yes,1970.9,7,13,3,26.687096,7,10,Bad,0,Poor
33,22,Yes,1970.9,9,11,3,32.25019719,7,9,Bad,17.66666667,Poor
23,35,Yes,1971.13,11,18,9,37.22216316,10,3,Standard,0,Poor
23,35,Yes,1971.13,11,17,9,25.73939887,10,10,Bad,7.916666667,Standard
23,35,Yes,1971.13,11,18,9,27.37381071,10,8,Bad,13.33333333,Poor
23,35,Yes,1971.13,11,16,9,38.02080257,10,6,Bad,6.666666667,Poor
23,35,Yes,1971.13,11,18,9,32.06177064,10,3,Standard,14.41666667,Standard
23,35,Yes,1971.13,11,20,9,30.48244001,10,7,Standard,12.16666667,Poor
23,35,Yes,1971.13,15,18,9,38.30094666,10,9,Bad,14,Standard
23,35,Yes,1971.13,15,18,9,28.58608557,10,10,Bad,13.83333333,Standard
18,52,Yes,1971.68,12,22,3,25.69193344,10,4,Good,0,Poor
18,52,Yes,1971.68,16,19,3,24.71800315,10,2,Good,30.66666667,Poor
18,50,Yes,1971.68,12,19,3,26.88616753,10,6,Standard,26.58333333,Poor
18,52,NM,1971.68,12,0,3,27.75422969,10,4,Good,26.25,Poor
18,50,Yes,1971.68,12,16,3,30.59670795,10,6,Good,17.5,Standard
18,52,Yes,1971.68,12,19,3,29.43422127,10,2,Good,31.91666667,Standard
18,52,Yes,1971.68,12,19,3,28.69163216,10,5,Good,22.25,Poor
18,52,Yes,1971.68,12,20,3,37.73097512,10,6,Good,20.33333333,Standard
17,18,Yes,1971.81,12,14,6,39.17415337,3,5,Standard,15.66666667,Poor
17,15,Yes,1971.81,12,10,6,29.60164957,3,3,Good,25.83333333,Poor
17,18,Yes,1971.81,12,9,6,31.93294075,3,1,Good,24.66666667,Poor
17,18,Yes,1971.81,12,11,6,34.94852465,3,3,Good,31.91666667,Poor
17,18,NM,1971.81,15,12,6,31.55783756,3,4,Good,28.83333333,Poor
17,18,Yes,1971.81,15,12,6,32.40375545,3,4,Standard,12.75,Standard
17,18,Yes,1971.81,15,12,6,26.65609994,3,3,Good,27.41666667,Standard
29,12,Yes,1972.22,7,18,4,28.37708002,5,6,Standard,9.166666667,Poor
29,12,Yes,1972.22,11,19,4,36.33785729,5,6,Standard,13.08333333,Poor
29,7,Yes,1972.22,11,19,4,34.07020548,5,3,Standard,8.75,Standard
29,12,Yes,1972.22,11,22,4,30.98611902,5,8,Bad,10.83333333,Standard
29,12,Yes,1972.22,11,19,4,39.52279826,5,10,Bad,10.66666667,Standard
