Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Mortgage Loan,Not Specified,Personal Loan,Debt Consolidation Loan,Credit-Builder Loan,Payday Loan,Home Equity Loan,Auto Loan,Student Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
28.0,17116.42,1590.368333,8,6.0,22.0,7.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,39.0,20.0,0.0,15.0,Bad,2574.89,32.14974384,19,Yes,89.7506862,127.4109797,LowspentLargevaluepayments,211.8751674,Poor
28.0,17116.42,1590.368333,8,6.0,22.0,7.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,40.0,20.0,3.64,15.0,Bad,2574.89,26.22176306,19,Yes,89.7506862,53.81864164,LowspentMediumvaluepayments,295.4675055,Poor
28.0,17116.42,1590.368333,8,6.0,22.0,7.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,37.0,20.0,3.64,15.0,Bad,2574.89,35.61174628,19,Yes,89.7506862,135.8012801,LowspentMediumvaluepayments,213.484867,Poor
43.0,17448.08,0.0,9,5.0,20.0,9.0,1.0,1.0,,,,1.0,1.0,3.0,2.0,39.0,17.0,2.5,12.0,Bad,2575.23,34.87888323,15,Yes,94.85486815,18.18126405,HighspentMediumvaluepayments,268.4645345,Poor
43.0,17448.08,1315.006667,9,5.0,20.0,9.0,1.0,1.0,,,,1.0,1.0,3.0,2.0,39.0,0.0,2.5,12.0,,2575.23,23.89831265,15,Yes,94.85486815,10000.0,,213.7674567,Poor
43.0,17448.08,1315.006667,9,5.0,20.0,9.0,1.0,1.0,,,,1.0,1.0,3.0,2.0,39.0,20.0,9.5,12.0,Bad,2575.23,28.41069857,0,Yes,94.85486815,19.26805963,,267.3777389,Poor
43.0,17448.08,0.0,9,5.0,20.0,9.0,1.0,1.0,,,,1.0,1.0,3.0,2.0,42.0,17.0,2.5,12.0,Bad,2575.23,23.25115385,15,Yes,94.85486815,88.38235343,HighspentSmallvaluepayments,208.2634451,Poor
43.0,17448.08,1315.006667,9,5.0,20.0,9.0,1.0,1.0,,,,1.0,1.0,3.0,2.0,39.0,18.0,2.5,12.0,Bad,2575.23,29.39467528,15,Yes,94.85486815,68.02684533,LowspentMediumvaluepayments,248.6189532,Standard
43.0,17448.08,1315.006667,9,5.0,20.0,9.0,1.0,1.0,,,,1.0,1.0,3.0,2.0,42.0,17.0,0.0,12.0,Bad,2575.23,28.2317063,15,Yes,94.85486815,72.64589498,LowspentMediumvaluepayments,243.9999035,Standard
43.0,17448.08,1315.006667,9,5.0,20.0,0.0,1.0,1.0,,,,1.0,1.0,3.0,2.0,39.0,17.0,2.5,12.0,Bad,2575.23,35.70531536,15,Yes,94.85486815,0.0,HighspentLargevaluepayments,266.7217462,Standard
43.0,17448.08,0.0,9,5.0,20.0,9.0,1.0,1.0,,,,1.0,1.0,3.0,2.0,43.0,17.0,2.5,14.0,Bad,2575.23,40.10223087,15,Yes,94.85486815,25.43745572,HighspentLargevaluepayments,251.2083428,Standard
34.0,18753.34,1623.778333,5,4.0,11.0,4.0,,1.0,1.0,,,,1.0,1.0,,24.0,12.0,12.1,5.0,,2575.62,23.60916632,14,Yes,54.39627003,170.0527512,LowspentSmallvaluepayments,227.9288121,Standard
34.0,18753.34,1623.778333,5,4.0,11.0,4.0,,1.0,1.0,,,,1.0,1.0,,24.0,11.0,18.1,5.0,Standard,2575.62,27.47390036,14,NM,54.39627003,98.40079719,LowspentLargevaluepayments,279.5807661,Standard
35.0,18753.34,1623.778333,5,4.0,11.0,4.0,,1.0,1.0,,,,1.0,1.0,,25.0,12.0,0.0,5.0,Standard,2575.62,37.24364639,15,Yes,54.39627003,116.5177639,LowspentMediumvaluepayments,271.4637994,Standard
35.0,18753.34,1623.778333,5,4.0,11.0,4.0,,1.0,1.0,,,,1.0,1.0,,24.0,12.0,18.1,5.0,Standard,2575.62,29.44488012,15,Yes,54.39627003,82.2142524,HighspentSmallvaluepayments,285.7673109,Standard
35.0,18753.34,0.0,5,4.0,11.0,4.0,,1.0,1.0,,,,1.0,1.0,,24.0,12.0,18.1,5.0,,2575.62,30.17091377,15,NM,54.39627003,64.22518897,LowspentSmallvaluepayments,333.7563743,Standard
35.0,18753.34,1623.778333,5,4.0,11.0,4.0,,1.0,1.0,,,,1.0,1.0,,24.0,12.0,18.1,9.0,Standard,2575.62,33.71669134,15,Yes,54.39627003,0.0,LowspentSmallvaluepayments,340.1245658,Standard
35.0,18753.34,1623.778333,5,4.0,11.0,4.0,,1.0,1.0,,,,1.0,1.0,,26.0,14.0,18.1,9.0,Standard,2575.62,31.41434562,0,Yes,54.39627003,52.04137324,LowspentMediumvaluepayments,335.9401901,Standard
35.0,18753.34,1623.778333,5,4.0,11.0,4.0,,1.0,1.0,,,,1.0,1.0,,24.0,13.0,18.1,9.0,,2575.62,35.10498353,15,Yes,54.39627003,185.4688993,LowspentSmallvaluepayments,212.512664,Standard
25.0,49125.57,4177.7975,7,8.0,32.0,7.0,,,1.0,,3.0,1.0,1.0,,1.0,26.0,0.0,21.88,9.0,,2575.83,35.92813453,14,Yes,168.286096,541.8616507,LowspentSmallvaluepayments,,Standard
25.0,49125.57,0.0,7,8.0,32.0,7.0,,,1.0,,3.0,1.0,1.0,,1.0,26.0,15.0,21.88,9.0,Bad,2575.83,36.03641256,14,Yes,168.286096,163.2333274,LowspentMediumvaluepayments,366.2603266,Standard
25.0,49125.57,4177.7975,7,8.0,32.0,7.0,,,1.0,,3.0,1.0,1.0,,1.0,26.0,15.0,21.88,9.0,,2575.83,39.52584404,0,NM,168.286096,65.28042047,HighspentLargevaluepayments,424.2132335,Standard
25.0,49125.57,4177.7975,7,8.0,32.0,7.0,,,1.0,,3.0,1.0,1.0,,1.0,21.0,13.0,24.88,9.0,Bad,2575.83,32.5201641,14,NM,168.286096,160.7789834,,348.7146706,Standard
26.0,49125.57,4177.7975,7,8.0,32.0,7.0,,,1.0,,3.0,1.0,1.0,,1.0,26.0,15.0,21.88,9.0,Bad,2575.83,33.21667061,14,Yes,168.286096,263.8279024,LowspentMediumvaluepayments,265.6657516,Standard
26.0,49125.57,4177.7975,7,8.0,32.0,7.0,,,1.0,,3.0,1.0,1.0,,1.0,22.0,15.0,21.88,9.0,Bad,2575.83,26.84779867,14,Yes,168.286096,105.7169493,HighspentMediumvaluepayments,393.7767047,Standard
26.0,49125.57,4177.7975,7,8.0,32.0,7.0,,,1.0,,3.0,1.0,1.0,,1.0,29.0,13.0,21.88,9.0,,2575.83,24.28512307,0,Yes,168.286096,394.3153262,LowspentSmallvaluepayments,145.1783278,Standard
26.0,49125.57,4177.7975,7,8.0,32.0,7.0,,,1.0,,3.0,1.0,1.0,,1.0,22.0,15.0,21.88,9.0,Bad,2575.83,33.12501143,14,Yes,168.286096,66.06403555,HighspentMediumvaluepayments,433.4296184,Standard
18.0,9045.11,0.0,10,10.0,34.0,4.0,1.0,,,1.0,,,,,2.0,25.0,21.0,6.91,8.0,,2575.87,34.55027343,17,Yes,24.81605232,102.2438733,LowspentSmallvaluepayments,261.1159911,Poor
18.0,9045.11,981.7591667,10,10.0,34.0,4.0,1.0,,,1.0,,,,,2.0,25.0,18.0,6.91,8.0,Bad,2575.87,37.29753495,17,Yes,24.81605232,73.43413744,LowspentSmallvaluepayments,289.9257269,Poor
18.0,9045.11,981.7591667,10,10.0,34.0,4.0,1.0,,,1.0,,,,,2.0,25.0,18.0,0.0,8.0,Bad,2575.87,27.67305177,18,Yes,24.81605232,82.61021018,,280.7496542,Poor
18.0,9045.11,981.7591667,10,10.0,34.0,4.0,1.0,,,1.0,,,,,2.0,30.0,16.0,6.91,8.0,Bad,2575.87,39.99259009,18,Yes,24.81605232,99.14882166,,264.2110427,Standard
18.0,9045.11,981.7591667,10,10.0,34.0,4.0,1.0,,,1.0,,,,,2.0,25.0,18.0,6.91,10.0,Bad,2575.87,31.11393223,18,Yes,24.81605232,12.84677783,HighspentLargevaluepayments,300.5130865,Standard
19.0,9045.11,981.7591667,10,10.0,34.0,4.0,1.0,,,1.0,,,,,2.0,21.0,18.0,6.91,10.0,Bad,2575.87,36.09621539,18,Yes,24.81605232,10000.0,LowspentMediumvaluepayments,264.1028081,Standard
19.0,9045.11,981.7591667,10,10.0,34.0,4.0,1.0,,,1.0,,,,,2.0,25.0,18.0,6.91,10.0,Bad,2575.87,25.0258445,18,Yes,24.81605232,40.12443129,LowspentMediumvaluepayments,313.2354331,Standard
19.0,9045.11,981.7591667,10,10.0,34.0,4.0,1.0,,,1.0,,,,,2.0,25.0,19.0,6.91,10.0,Bad,2575.87,33.9620978,18,Yes,24.81605232,37.50071894,LowspentLargevaluepayments,305.8591454,Standard
26.0,46036.35,0.0,6,6.0,19.0,5.0,1.0,2.0,,1.0,,,,1.0,,52.0,16.0,14.75,8.0,Bad,2576.0,33.19586611,14,Yes,146.4016504,83.17974527,HighspentMediumvaluepayments,413.4548543,Poor
26.0,46036.35,3930.3625,6,6.0,19.0,5.0,1.0,2.0,,1.0,,,,1.0,,54.0,16.0,14.75,8.0,Bad,2576.0,31.10982735,14,NM,146.4016504,100.7728037,,405.8617959,Poor
26.0,46036.35,3930.3625,6,6.0,19.0,0.0,1.0,2.0,,1.0,,,,1.0,,54.0,16.0,14.75,8.0,,2576.0,39.08187699,14,Yes,146.4016504,140.7537894,LowspentMediumvaluepayments,385.8808102,Standard
26.0,46036.35,3930.3625,10,6.0,19.0,5.0,1.0,2.0,,1.0,,,,1.0,,53.0,16.0,14.75,8.0,Bad,2576.0,29.76267074,14,Yes,146.4016504,41.27692186,HighspentLargevaluepayments,445.3576777,Poor
26.0,46036.35,3930.3625,6,6.0,19.0,5.0,1.0,2.0,,1.0,,,,1.0,,53.0,17.0,14.75,8.0,Bad,2576.0,25.5098032,14,Yes,146.4016504,350.1006862,,176.5339134,Poor
26.0,46036.35,3930.3625,6,6.0,19.0,5.0,1.0,2.0,,1.0,,,,1.0,,53.0,16.0,14.75,8.0,Bad,2576.0,27.49522682,0,Yes,146.4016504,510.0410417,LowspentSmallvaluepayments,26.59355789,Poor
26.0,46036.35,3930.3625,6,6.0,19.0,5.0,1.0,2.0,,1.0,,,,1.0,,53.0,17.0,14.75,8.0,Bad,2576.0,32.83260705,14,Yes,146.4016504,114.7801359,HighspentSmallvaluepayments,391.8544638,Poor
26.0,46036.35,3930.3625,6,6.0,19.0,5.0,1.0,2.0,,1.0,,,,1.0,,53.0,17.0,14.75,8.0,Bad,2576.0,23.8860186,15,Yes,146.4016504,160.9211339,LowspentSmallvaluepayments,375.7134657,Poor
41.0,28832.98,0.0,7,7.0,7.0,0.0,1.0,,,1.0,,,,1.0,,14.0,8.0,12.14,8.0,Standard,2576.04,31.87328106,15,Yes,53.28671123,203.3266137,LowspentSmallvaluepayments,296.2615084,Poor
41.0,28832.98,2628.748333,7,7.0,7.0,3.0,1.0,,,1.0,,,,1.0,,14.0,8.0,12.14,8.0,Standard,2576.04,41.71157969,0,Yes,53.28671123,51.10350829,HighspentSmallvaluepayments,418.4846138,Poor
41.0,28832.98,2628.748333,7,7.0,7.0,3.0,1.0,,,1.0,,,,1.0,,17.0,8.0,12.14,8.0,Standard,2576.04,24.50723981,15,Yes,53.28671123,139.8417997,LowspentLargevaluepayments,339.7463224,Poor
41.0,28832.98,2628.748333,7,7.0,7.0,3.0,1.0,,,1.0,,,,1.0,,14.0,8.0,11.14,13.0,Standard,2576.04,33.48634488,16,Yes,53.28671123,84.91185091,HighspentSmallvaluepayments,384.6762712,Poor
42.0,28832.98,2628.748333,7,7.0,7.0,3.0,1.0,,,1.0,,,,1.0,,14.0,8.0,12.14,13.0,Standard,2576.04,26.12834116,16,Yes,53.28671123,244.9037176,LowspentSmallvaluepayments,254.6844045,Poor
42.0,28832.98,2628.748333,7,7.0,7.0,3.0,1.0,,,1.0,,,,1.0,,14.0,8.0,12.14,13.0,,2576.04,28.03911578,16,Yes,53.28671123,149.2857763,LowspentLargevaluepayments,330.3023458,Poor
42.0,28832.98,2628.748333,7,7.0,7.0,3.0,1.0,,,1.0,,,,1.0,,14.0,11.0,12.14,13.0,Standard,2576.04,31.02565704,16,Yes,53.28671123,109.2470211,HighspentMediumvaluepayments,350.341101,Standard
42.0,28832.98,2628.748333,7,7.0,7.0,3.0,1.0,,,1.0,,,,1.0,,14.0,10.0,12.14,13.0,Standard,2576.04,27.42341988,16,Yes,53.28671123,40.76597807,HighspentMediumvaluepayments,418.822144,Standard
36.0,15270.77,0.0,10,9.0,31.0,6.0,,,,1.0,,4.0,,,1.0,45.0,25.0,4.46,6.0,Bad,2576.05,25.26893168,5,NM,52.5017418,134.1500797,LowspentSmallvaluepayments,225.3045951,Standard
36.0,15270.77,1219.564167,10,9.0,31.0,6.0,,,,1.0,,4.0,,,1.0,50.0,24.0,4.46,6.0,Bad,2576.05,24.88103288,5,Yes,52.5017418,56.26992956,LowspentMediumvaluepayments,293.1847453,Poor
36.0,15270.77,1219.564167,10,9.0,31.0,6.0,,,,1.0,,4.0,,,1.0,45.0,22.0,4.46,8.0,Bad,2576.05,39.79235312,5,Yes,52.5017418,52.62138474,HighspentSmallvaluepayments,276.8332901,Poor
36.0,15270.77,1219.564167,10,9.0,31.0,6.0,,,,1.0,,4.0,,,1.0,45.0,22.0,4.46,8.0,Bad,2576.05,27.68015335,5,Yes,52.5017418,23.10201334,HighspentMediumvaluepayments,296.3526615,Poor
36.0,15270.77,1219.564167,10,9.0,31.0,6.0,,,,1.0,,4.0,,,1.0,45.0,22.0,4.46,8.0,Bad,2576.05,30.53689222,6,Yes,52.5017418,58.20110624,LowspentMediumvaluepayments,291.2535686,Poor
36.0,15270.77,1219.564167,10,9.0,31.0,6.0,,,,1.0,,4.0,,,1.0,42.0,20.0,4.46,8.0,Bad,2576.05,27.28459636,0,NM,52.5017418,52.48998978,HighspentSmallvaluepayments,276.9646851,Standard
36.0,15270.77,1219.564167,10,9.0,31.0,6.0,,,,1.0,,4.0,,,1.0,45.0,24.0,4.46,8.0,Bad,2576.05,36.19461197,6,Yes,52.5017418,110.2323863,,249.2222885,Standard
36.0,15270.77,0.0,10,9.0,31.0,6.0,,,,1.0,,4.0,,,1.0,45.0,22.0,4.46,8.0,Bad,2576.05,27.6604922,6,Yes,52.5017418,0.0,HighspentSmallvaluepayments,304.8359979,Poor
36.0,16770.91,1617.575833,7,7.0,30.0,6.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,23.0,8.0,10.44,6.0,,2576.18,40.07133565,18,Yes,42.36115239,152.31941,LowspentSmallvaluepayments,257.0770209,Poor
36.0,16770.91,1617.575833,10,7.0,30.0,6.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,21.0,8.0,10.44,0.0,Standard,2576.18,24.93703416,19,Yes,42.36115239,0.0,LowspentMediumvaluepayments,307.9082355,Poor
36.0,16770.91,0.0,7,7.0,30.0,6.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,23.0,8.0,7.44,9.0,,2576.18,30.65326574,0,Yes,42.36115239,167.6106214,LowspentSmallvaluepayments,241.7858095,Poor
36.0,16770.91,0.0,7,7.0,30.0,6.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,23.0,5.0,10.44,9.0,Standard,2576.18,27.26593124,19,Yes,42.36115239,141.0458242,LowspentSmallvaluepayments,268.3506068,Poor
36.0,16770.91,1617.575833,7,7.0,30.0,6.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,23.0,7.0,10.44,9.0,Standard,2576.18,35.02024028,19,Yes,42.36115239,113.9237015,LowspentLargevaluepayments,275.4727295,Poor
36.0,16770.91,1617.575833,7,7.0,30.0,6.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,23.0,11.0,10.44,9.0,Standard,2576.18,38.63660649,19,Yes,42.36115239,199.5933746,LowspentSmallvaluepayments,209.8030564,Poor
36.0,16770.91,1617.575833,7,7.0,30.0,6.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,24.0,8.0,10.44,9.0,Standard,2576.18,32.39281028,19,Yes,42.36115239,58.79172085,LowspentLargevaluepayments,330.6047101,Poor
32.0,7326.605,0.0,10,9.0,29.0,4.0,,,,,,2.0,1.0,,1.0,17.0,17.0,14.38,12.0,Standard,2576.28,41.09173517,5,Yes,15.8194338,39.66001872,HighspentSmallvaluepayments,278.4755892,Poor
32.0,7326.605,739.5504167,10,9.0,29.0,4.0,,,,,,2.0,1.0,,1.0,19.0,15.0,14.38,12.0,Standard,2576.28,30.68475543,6,Yes,15.8194338,70.04052925,,268.0950786,Poor
32.0,7326.605,739.5504167,10,9.0,29.0,4.0,,,,,,2.0,1.0,,1.0,21.0,15.0,14.38,12.0,,2576.28,39.49593574,6,NM,15.8194338,33.12159828,LowspentSmallvaluepayments,315.0140096,Poor
32.0,7326.605,739.5504167,10,9.0,29.0,0.0,,,,,,2.0,1.0,,1.0,19.0,14.0,14.38,12.0,Standard,2576.28,38.30340593,6,NM,15.8194338,0.0,HighspentLargevaluepayments,290.3301885,Poor
32.0,7326.605,739.5504167,10,9.0,29.0,4.0,,,,,,2.0,1.0,,1.0,22.0,17.0,0.0,12.0,Standard,2576.28,26.69078896,6,Yes,15.8194338,23.44874345,LowspentMediumvaluepayments,314.6868644,Poor
32.0,7326.605,0.0,10,9.0,29.0,0.0,,,,,,2.0,1.0,,1.0,20.0,17.0,10.38,12.0,Standard,2576.28,35.14612658,6,Yes,15.8194338,44.4100768,LowspentSmallvaluepayments,303.7255311,Poor
32.0,7326.605,739.5504167,10,9.0,29.0,4.0,,,,,,2.0,1.0,,1.0,19.0,17.0,14.38,12.0,,2576.28,34.97544882,6,Yes,15.8194338,27.08585561,,311.0497523,Poor
32.0,7326.605,0.0,10,9.0,29.0,4.0,,,,,,2.0,1.0,,1.0,19.0,19.0,14.38,12.0,,2576.28,28.06940159,6,Yes,15.8194338,49.95966678,LowspentSmallvaluepayments,298.1759411,Poor
27.0,43280.82,3648.735,7,5.0,17.0,4.0,1.0,,,,,1.0,,2.0,,49.0,25.0,7.7,7.0,Bad,2576.44,35.18459641,11,Yes,74.29013507,203.2731522,,377.3102127,Poor
27.0,43280.82,3648.735,10,5.0,17.0,4.0,1.0,,,,,1.0,,2.0,,44.0,24.0,7.7,7.0,Bad,2576.44,25.24463788,11,Yes,74.29013507,137.9048653,HighspentMediumvaluepayments,402.6784996,Poor
27.0,43280.82,3648.735,7,5.0,17.0,4.0,1.0,,,,,1.0,,2.0,,44.0,21.0,7.7,7.0,,2576.44,26.74860386,11,Yes,74.29013507,168.6032297,HighspentSmallvaluepayments,381.9801352,Poor
27.0,43280.82,3648.735,7,5.0,17.0,4.0,1.0,,,,,1.0,,2.0,,39.0,25.0,7.7,7.0,,2576.44,34.95905415,11,Yes,74.29013507,334.1470362,LowspentLargevaluepayments,226.4363287,Poor
28.0,43280.82,3648.735,7,5.0,17.0,4.0,1.0,,,,,1.0,,2.0,,44.0,25.0,7.7,7.0,,2576.44,38.98913616,11,Yes,74.29013507,45.62994743,HighspentLargevaluepayments,484.9534175,Poor
28.0,43280.82,3648.735,7,5.0,17.0,4.0,1.0,,,,,1.0,,2.0,,44.0,24.0,7.7,12.0,Bad,2576.44,28.81718906,11,Yes,74.29013507,423.9594884,LowspentSmallvaluepayments,156.6238765,Standard
28.0,43280.82,3648.735,7,5.0,17.0,4.0,1.0,,,,,1.0,,2.0,,44.0,25.0,7.7,16.0,Bad,2576.44,36.27007426,12,NM,74.29013507,168.4516352,LowspentLargevaluepayments,392.1317297,Standard
44.0,18702.5,1736.541667,4,4.0,10.0,3.0,2.0,,1.0,,,,,,,14.0,17.0,14.21,6.0,Standard,2576.87,39.0297402,5,Yes,42.11387029,10000.0,LowspentSmallvaluepayments,273.8752441,Standard
44.0,18702.5,1736.541667,4,4.0,10.0,3.0,2.0,,1.0,,,,,,,15.0,18.0,14.21,6.0,Standard,2576.87,38.86567016,6,Yes,42.11387029,172.6639733,LowspentMediumvaluepayments,238.8763231,Standard
44.0,18702.5,1736.541667,4,4.0,10.0,3.0,2.0,,1.0,,,,,,,14.0,17.0,14.21,6.0,Standard,2576.87,30.31202851,6,Yes,42.11387029,0.0,HighspentMediumvaluepayments,309.6652171,Good
44.0,18702.5,1736.541667,4,4.0,10.0,3.0,2.0,,1.0,,,,,,,15.0,17.0,14.21,7.0,,2576.87,36.52404627,6,Yes,42.11387029,0.0,,314.4657597,Standard
44.0,18702.5,0.0,4,4.0,10.0,3.0,2.0,,1.0,,,,,,,14.0,0.0,14.21,7.0,Standard,2576.87,26.87156243,6,Yes,42.11387029,76.88280942,HighspentSmallvaluepayments,314.657487,Good
45.0,18702.5,1736.541667,4,4.0,10.0,3.0,2.0,,1.0,,,,,,,14.0,15.0,9.21,7.0,,2576.87,25.24653172,6,Yes,42.11387029,84.10020263,LowspentLargevaluepayments,317.4400937,Standard
45.0,18702.5,1736.541667,4,4.0,10.0,3.0,2.0,,1.0,,,,,,,14.0,0.0,14.21,7.0,,2576.87,38.72029837,0,Yes,42.11387029,92.30243557,LowspentSmallvaluepayments,329.2378608,Standard
20.0,44103.18,3416.265,3,7.0,13.0,4.0,,,,1.0,1.0,,1.0,,1.0,8.0,16.0,14.62,7.0,Standard,2576.96,23.68388395,13,Yes,107.4631288,34.90294983,HighspentLargevaluepayments,439.2604214,Standard
20.0,44103.18,3416.265,3,7.0,13.0,4.0,,,,1.0,1.0,,1.0,,1.0,11.0,18.0,20.62,7.0,Standard,2576.96,34.94372117,13,Yes,107.4631288,68.85446188,HighspentLargevaluepayments,405.3089093,Standard
20.0,44103.18,3416.265,3,7.0,13.0,4.0,,,,1.0,1.0,,1.0,,1.0,8.0,16.0,14.62,7.0,,2576.96,35.17804782,13,Yes,107.4631288,133.1941233,LowspentLargevaluepayments,370.969248,Standard
21.0,44103.18,3416.265,3,7.0,13.0,4.0,,,,1.0,1.0,,1.0,,1.0,8.0,16.0,14.62,7.0,Standard,2576.96,28.83603133,13,Yes,107.4631288,125.2207251,HighspentMediumvaluepayments,358.9426461,Standard
21.0,44103.18,0.0,3,7.0,13.0,4.0,,,,1.0,1.0,,1.0,,1.0,8.0,16.0,14.62,7.0,Standard,2576.96,37.86658112,13,Yes,107.4631288,50.39147119,HighspentLargevaluepayments,423.7719,Standard
21.0,44103.18,3416.265,3,7.0,13.0,4.0,,,,1.0,1.0,,1.0,,1.0,8.0,16.0,14.62,7.0,,2576.96,27.93961309,13,Yes,107.4631288,147.3036475,LowspentSmallvaluepayments,376.8597237,Poor
21.0,44103.18,0.0,3,7.0,13.0,4.0,,,,1.0,1.0,,1.0,,1.0,5.0,16.0,11.62,7.0,Standard,2576.96,23.84245844,13,Yes,107.4631288,357.0094092,LowspentSmallvaluepayments,167.153962,Poor
23.0,66149.48,5230.456667,8,10.0,30.0,2.0,,,,,,,1.0,,1.0,53.0,21.0,5.8,12.0,Bad,2576.98,38.44053897,13,NM,101.0284879,98.20843006,HighspentSmallvaluepayments,583.8087487,Poor
23.0,66149.48,5230.456667,8,10.0,30.0,2.0,,,,,,,1.0,,1.0,53.0,21.0,2.8,12.0,Bad,2576.98,28.66210064,0,Yes,101.0284879,83.62716497,HighspentLargevaluepayments,578.3900138,Poor
23.0,66149.48,5230.456667,8,10.0,30.0,2.0,,,,,,,1.0,,1.0,53.0,21.0,2.8,12.0,,2576.98,34.87717555,13,Yes,101.0284879,121.2000749,HighspentMediumvaluepayments,550.8171039,Poor
23.0,66149.48,5230.456667,8,10.0,30.0,2.0,,,,,,,1.0,,1.0,53.0,22.0,2.8,12.0,,2576.98,29.4955018,13,Yes,101.0284879,46.32223963,HighspentLargevaluepayments,615.6949392,Poor
23.0,66149.48,5230.456667,8,10.0,30.0,2.0,,,,,,,1.0,,1.0,53.0,20.0,2.8,12.0,,2576.98,33.3679505,13,Yes,101.0284879,446.9989681,,265.0182107,Poor
23.0,66149.48,5230.456667,8,10.0,30.0,2.0,,,,,,,1.0,,1.0,53.0,21.0,2.8,12.0,Bad,2576.98,26.96242067,13,Yes,101.0284879,455.2783066,LowspentLargevaluepayments,236.7388722,Poor
23.0,66149.48,5230.456667,8,10.0,30.0,2.0,,,,,,,1.0,,1.0,53.0,20.0,2.8,12.0,Bad,2576.98,29.47284899,13,Yes,101.0284879,63.1422291,HighspentLargevaluepayments,598.8749497,Poor
17.0,17910.36,1521.53,5,7.0,15.0,6.0,,3.0,1.0,,1.0,,,,1.0,21.0,0.0,8.13,9.0,Standard,2577.05,31.03876291,9,Yes,59.67444743,104.3065444,,278.1720081,Poor
17.0,17910.36,0.0,5,7.0,15.0,6.0,,3.0,1.0,,1.0,,,,1.0,21.0,8.0,8.13,9.0,Standard,2577.05,39.54062428,9,Yes,59.67444743,30.02707201,HighspentMediumvaluepayments,312.4514806,Poor
17.0,17910.36,1521.53,5,7.0,15.0,6.0,,3.0,1.0,,1.0,,,,1.0,24.0,8.0,8.13,9.0,Standard,2577.05,37.50525206,9,Yes,59.67444743,45.83908857,HighspentMediumvaluepayments,296.639464,Poor
17.0,17910.36,0.0,5,7.0,15.0,6.0,,3.0,1.0,,1.0,,,,1.0,23.0,8.0,10.13,9.0,Standard,2577.05,23.31597974,9,Yes,59.67444743,29.42614641,HighspentLargevaluepayments,303.0524062,Poor
17.0,17910.36,1521.53,5,7.0,15.0,6.0,,3.0,1.0,,1.0,,,,1.0,22.0,8.0,8.13,0.0,Standard,2577.05,24.12372926,9,Yes,59.67444743,103.0725143,,249.4060383,Poor
17.0,17910.36,1521.53,5,7.0,15.0,6.0,,3.0,1.0,,1.0,,,,1.0,21.0,8.0,8.13,10.0,Standard,2577.05,27.08804151,10,NM,59.67444743,26.77247175,,315.7060808,Poor
17.0,17910.36,1521.53,5,7.0,15.0,6.0,,3.0,1.0,,1.0,,,,1.0,21.0,8.0,8.13,10.0,,2577.05,38.11901255,10,NM,59.67444743,85.74136252,HighspentSmallvaluepayments,266.73719,Standard
17.0,17910.36,1521.53,5,7.0,15.0,6.0,,3.0,1.0,,1.0,,,,1.0,21.0,8.0,8.13,10.0,Standard,2577.05,38.16441253,10,Yes,59.67444743,0.0,LowspentSmallvaluepayments,203.0203955,Poor
15.0,17075.64,1508.97,4,9.0,23.0,6.0,,,1.0,,1.0,,1.0,2.0,1.0,14.0,12.0,11.07,12.0,Standard,2577.15,29.04007455,19,Yes,82.69518355,145.0102467,LowspentMediumvaluepayments,203.1915698,Poor
15.0,17075.64,1508.97,4,9.0,23.0,6.0,,,1.0,,1.0,,1.0,2.0,1.0,14.0,0.0,11.07,12.0,Standard,2577.15,32.31301521,19,Yes,82.69518355,122.4042875,LowspentLargevaluepayments,215.7975289,Poor
15.0,17075.64,1508.97,4,9.0,23.0,6.0,,,1.0,,1.0,,1.0,2.0,1.0,14.0,9.0,11.07,12.0,Standard,2577.15,38.07609159,19,Yes,82.69518355,10000.0,HighspentMediumvaluepayments,298.9597274,Poor
15.0,17075.64,1399.525006,4,9.0,23.0,6.0,,,1.0,,1.0,,1.0,2.0,1.0,14.0,0.0,11.07,12.0,Standard,2577.15,31.60556958,20,Yes,192.1401776,140.345775,LowspentMediumvaluepayments,207.8560414,Poor
15.0,17075.64,1399.525006,4,9.0,23.0,6.0,,,1.0,,1.0,,1.0,2.0,1.0,14.0,11.0,11.07,14.0,Standard,2577.15,34.61327643,20,Yes,192.1401776,25.45137439,HighspentMediumvaluepayments,292.7504421,Poor
